,customer_id,gender,location,partner,dependents,senior,Tenure,monthly_cost,package,survey,Class
2014,K3139,Female,Greater London,0,0,0,1.0,nan,1,1,Churn=Yes
2015,E3858,Male,Greater Manchester,1,1,1,10.0,nan,2,6,Churn=No
2016,B2482,Male,North Yorkshire,0,1,0,7.0,nan,1,1,Churn=No
2017,K9784,Male,Greater Manchester,1,Unknown,0,7.0,nan,3,4,Churn=No
2018,F3781,Female,Hampshire,0,Unknown,0,2.0,nan,1,2,Churn=Yes
2019,A1779,Male,Greater London,1,0,0,1.0,nan,4,3,Churn=Yes
2020,D6487,Male,Greater London,1,Unknown,0,8.0,nan,3,1,Churn=No
2021,F6380,Male,Greater London,1,1,0,12.0,nan,4,7,Churn=No
2022,K7381,Male,West Midlands,0,1,1,1.0,nan,2,7,Churn=No
2023,E9910,Female,South Yorkshire,1,Unknown,0,0.0,nan,2,2,Churn=Yes
2024,B9306,Female,Hertfordshire,0,Unknown,0,1.0,nan,2,No reply,Churn=Yes
2025,B9723,Male,West Midlands,0,1,1,7.0,nan,1,6,Churn=No
2026,A4905,Female,Greater London,0,0,0,10.0,nan,2,4,Churn=Yes
2027,I6989,Female,West Midlands,1,1,1,1.0,nan,2,5,Churn=No
2028,G1090,Female,Hampshire,0,0,0,2.0,nan,4,2,Churn=Yes
2029,I9862,Female,Greater London,1,1,0,10.0,nan,2,8,Churn=No
2030,A2674,Male,West Yorkshire,1,Unknown,1,6.0,nan,3,3,Churn=Yes
2031,C7018,Male,Greater London,1,1,1,13.0,nan,4,No reply,Churn=No
2032,E9904,Female,Hampshire,0,1,0,14.0,nan,1,6,Churn=No
2033,F4324,Female,West Yorkshire,0,1,0,6.0,nan,1,6,Churn=No
2034,K2993,Male,West Midlands,0,Unknown,0,2.0,nan,1,No reply,Churn=Yes
2035,K4767,Female,Greater London,1,0,0,0.0,nan,3,2,Churn=Yes
2036,J6326,Female,Greater London,0,0,0,0.0,nan,4,3,Churn=Yes
2037,B9143,Female,Kent,0,Unknown,0,0.0,nan,2,9,Churn=Yes
2038,H7885,Female,West Yorkshire,0,0,0,0.0,nan,1,3,Churn=Yes
2039,H2547,Female,Greater London,1,1,0,21.0,nan,4,7,Churn=No
2040,C2071,Female,Surrey,0,1,0,18.0,nan,1,7,Churn=No
2041,I7430,Male,Surrey,0,1,0,9.0,nan,2,5,Churn=No
2042,A8906,Female,South Yorkshire,0,1,0,7.0,nan,1,7,Churn=No
2043,F4648,Male,Greater London,1,1,0,4.0,nan,4,8,Churn=No
2044,A9850,Female,West Yorkshire,1,Unknown,0,9.0,nan,1,7,Churn=No
2045,A3344,Female,Greater London,0,1,0,-3.4641016151377544,nan,1,6,Churn=No
2046,E3646,Female,West Midlands,1,1,0,5.0,nan,3,5,Churn=No
2047,E7607,Male,Greater London,0,Unknown,0,6.0,nan,1,6,Churn=No
2048,J2035,Male,Greater London,1,1,0,2.0,nan,4,2,Churn=No
2049,E2420,Female,West Midlands,1,1,0,5.0,nan,4,7,Churn=No
2050,J8102,Male,Greater Manchester,0,1,0,14.0,nan,1,4,Churn=No
2051,G9449,Male,Greater London,1,1,0,15.0,nan,4,No reply,Churn=No
2052,J6881,Male,Greater London,0,1,0,16.0,nan,4,8,Churn=No
2053,I4268,Female,Greater London,1,Unknown,0,19.0,nan,4,1,Churn=No
2054,F9572,Female,Essex,0,0,0,7.0,nan,1,2,Churn=Yes
2055,C6790,Male,Essex,0,1,0,1.0,nan,1,7,Churn=No
2056,A8591,Male,Hertfordshire,1,Unknown,1,6.0,nan,2,5,Churn=No
2057,D4581,Female,Greater London,0,1,0,8.0,nan,4,7,Churn=No
2058,F6448,Female,Greater London,0,0,0,0.0,nan,1,1,Churn=Yes
2059,A5282,Male,Greater London,0,Unknown,0,3.0,nan,1,4,Churn=No
2060,E3880,Male,Greater London,1,1,0,9.0,nan,2,7,Churn=No
2061,B7867,Male,Greater London,1,Unknown,0,8.0,nan,3,4,Churn=No
2062,H2451,Female,West Yorkshire,0,1,1,8.0,nan,2,8,Churn=No
2063,A8723,Male,Greater London,0,0,0,0.0,nan,2,No reply,Churn=Yes
2064,B3307,Female,Surrey,1,Unknown,0,17.0,nan,1,4,Churn=No
2065,G3184,Male,Greater London,0,1,0,5.0,nan,2,6,Churn=No
2066,B8341,Female,Greater London,0,1,0,8.0,nan,3,5,Churn=No
2067,B7064,Female,Greater London,0,0,0,0.0,nan,1,2,Churn=Yes
2068,K9671,Female,Kent,1,Unknown,1,6.0,nan,3,5,Churn=Yes
2069,C1737,Female,West Midlands,1,0,0,0.0,nan,4,3,Churn=Yes
2070,I1590,Male,West Yorkshire,0,1,0,15.0,nan,1,4,Churn=No
2071,G5387,Male,Greater London,0,1,0,0.0,nan,1,No reply,Churn=Yes
2072,C8416,Female,Greater London,1,1,1,4.0,nan,2,4,Churn=Yes
2073,A5942,Male,Greater London,1,1,1,18.0,nan,2,6,Churn=No
2074,D7656,Male,Greater London,0,Unknown,0,0.0,nan,2,0,Churn=Yes
2075,I3519,Male,Greater London,1,1,0,14.0,nan,4,9,Churn=No
2076,C8962,Male,Lancashire,1,1,0,7.0,nan,4,5,Churn=No
2077,E6443,Female,Greater Manchester,0,0,1,9.0,nan,2,7,Churn=No
2078,A1218,Male,Greater London,0,1,0,15.0,nan,1,No reply,Churn=No
2079,E6556,Female,West Yorkshire,1,1,0,1.0,nan,4,No reply,Churn=No
2080,C9218,Male,Greater London,1,1,1,12.0,nan,2,No reply,Churn=Yes
2081,I7744,Female,Hampshire,0,1,1,9.0,nan,2,7,Churn=No
2082,F5049,Male,South Yorkshire,1,1,0,18.0,nan,4,No reply,Churn=No
2083,C1440,Male,West Midlands,0,0,1,4.0,nan,2,2,Churn=Yes
2084,C6088,Male,Greater London,1,0,0,9.0,nan,4,5,Churn=No
2085,C2581,Male,Greater London,1,1,0,2.0,nan,3,3,Churn=No
2086,K6357,Female,Greater Manchester,1,1,0,15.0,nan,3,5,Churn=No
2087,C7394,Female,West Yorkshire,1,1,0,10.0,nan,4,4,Churn=No
2088,I1387,Female,Lancashire,1,1,0,8.0,nan,4,5,Churn=No
2089,D1536,Male,Merseyside,1,1,0,13.0,nan,2,5,Churn=No
2090,C4351,Female,Surrey,1,1,0,16.0,nan,3,No reply,Churn=No
2091,J5339,Male,Kent,1,1,0,8.0,nan,4,6,Churn=No
2092,A3647,Female,West Yorkshire,0,Unknown,0,8.0,nan,4,No reply,Churn=Yes
2093,G3962,Female,Greater Manchester,0,0,1,0.0,nan,2,6,Churn=No
2094,C2626,Male,Greater London,1,1,0,6.0,nan,4,No reply,Churn=No
2095,I6672,Female,Greater London,0,1,0,18.0,nan,1,4,Churn=No
2096,C6165,Male,Hampshire,1,Unknown,0,14.0,nan,4,8,Churn=No
2097,E2156,Female,Hampshire,1,1,0,8.0,nan,3,4,Churn=No
2098,A8681,Female,Surrey,0,Unknown,0,14.0,nan,4,No reply,Churn=No
2099,H2659,Female,South Yorkshire,1,Unknown,1,13.0,nan,2,0,Churn=Yes
2100,E1690,Male,South Yorkshire,1,1,0,11.0,nan,4,1,Churn=No
2101,F6387,Female,West Yorkshire,1,Unknown,0,12.0,nan,3,5,Churn=No
2102,I6555,Female,Staffordshire,1,Unknown,0,4.0,nan,4,4,Churn=No
2103,F7390,Female,Greater Manchester,1,Unknown,0,9.0,nan,1,6,Churn=No
2104,C9079,Female,Greater Manchester,1,1,0,7.0,nan,1,6,Churn=No
2105,B3009,Male,Essex,1,Unknown,0,10.0,nan,4,5,Churn=No
2106,I3266,Female,West Yorkshire,0,0,1,12.0,nan,2,No reply,Churn=No
2107,I1591,Male,Lancashire,1,1,0,1.0,nan,3,7,Churn=No
2108,H6207,Male,Greater London,0,0,1,20.0,nan,2,6,Churn=No
2109,K4848,Female,Devon,0,1,0,8.0,nan,1,5,Churn=No
2110,C3216,Male,Greater London,0,1,0,18.0,nan,1,4,Churn=No
2111,G3021,Female,Greater Manchester,1,1,0,13.0,nan,4,7,Churn=No
2112,J1073,Male,Greater London,0,Unknown,0,10.0,nan,2,5,Churn=No
2113,I1199,Female,Greater London,1,Unknown,0,19.0,nan,3,9,Churn=No
2114,K1717,Male,Devon,0,0,0,1.0,nan,2,4,Churn=Yes
2115,H8802,Male,Devon,1,1,0,14.0,nan,3,6,Churn=No
2116,E3686,Male,Devon,0,0,1,-3.3166247903554,nan,2,0,Churn=Yes
2117,A7514,Female,Merseyside,0,1,0,1.0,nan,1,1,Churn=No
2118,G9855,Female,Surrey,0,1,0,18.0,nan,2,6,Churn=No
2119,F9024,Female,West Midlands,1,1,1,16.0,nan,2,1,Churn=Yes
2120,F4735,Male,Greater Manchester,0,1,1,2.0,nan,2,5,Churn=No
2121,D4053,Male,Greater London,0,Unknown,0,1.0,nan,1,3,Churn=Yes
2122,F1033,Male,Hampshire,1,1,0,7.0,nan,4,2,Churn=No
2123,B6292,Female,Greater London,0,Unknown,0,1.0,nan,1,5,Churn=Yes
2124,K5196,Female,Lancashire,1,0,0,4.0,nan,4,6,Churn=No
2125,H6833,Female,Greater London,1,1,0,10.0,nan,4,No reply,Churn=No
2126,D7535,Female,Hampshire,0,1,0,1.0,nan,1,1,Churn=Yes
2127,I1372,Male,Greater London,0,Unknown,0,15.0,nan,1,9,Churn=No
2128,A9341,Male,Merseyside,0,1,0,1.0,$20579,1,8,
2129,G4167,Male,Greater London,0,Unknown,0,13.0,nan,3,2,Churn=No
2130,J5132,Female,Greater London,0,0,0,2.0,nan,1,0,Churn=Yes
2131,I9704,Male,West Midlands,1,1,0,11.0,nan,4,5,Churn=No
2132,K2901,Male,Kent,1,Unknown,0,16.0,nan,4,7,Churn=No
2133,B3600,Male,Hertfordshire,1,Unknown,0,3.0,nan,3,No reply,Churn=No
2134,K3308,Male,Greater London,1,1,0,7.0,nan,3,No reply,Churn=No
2135,I9581,Male,South Yorkshire,1,Unknown,0,11.0,nan,4,8,Churn=No
2136,D3697,Male,Devon,1,1,0,17.0,nan,3,8,Churn=No
2137,A2237,Female,Surrey,1,1,0,19.0,nan,1,4,Churn=No
2138,E8974,Female,Greater London,0,1,0,0.0,nan,1,5,Churn=No
2139,C6272,Female,Greater London,0,0,0,1.0,nan,2,3,Churn=Yes
2140,F4178,Female,Merseyside,1,1,0,17.0,nan,4,8,Churn=No
2141,K8060,Male,Surrey,1,1,0,19.0,nan,3,5,Churn=No
2142,A3456,Female,West Midlands,0,1,0,6.0,nan,4,6,Churn=No
2143,J8989,Female,North Yorkshire,0,1,0,11.0,nan,1,1,Churn=Yes
2144,J5709,Male,Greater London,1,1,0,12.0,nan,3,7,Churn=No
2145,G1559,Male,Surrey,0,1,1,8.0,nan,2,4,Churn=No
2146,F6379,Male,West Midlands,0,0,1,14.0,nan,2,3,Churn=Yes
2147,A2301,Female,West Yorkshire,0,0,0,1.0,nan,2,0,Churn=Yes
2148,C6852,Female,Kent,1,1,0,17.0,nan,3,5,Churn=No
2149,D5228,Male,Greater London,0,Unknown,0,0.0,nan,2,2,Churn=Yes
2150,A4728,Female,West Midlands,0,1,0,0.0,nan,1,1,Churn=Yes
2151,J7487,Female,Surrey,1,1,0,6.0,nan,1,7,Churn=No
2152,K9881,Female,Hertfordshire,0,1,0,5.0,nan,1,6,Churn=No
2153,B8784,Male,Greater London,1,1,0,6.0,nan,4,7,Churn=No
2154,K7630,Female,Kent,0,1,0,12.0,nan,2,No reply,Churn=No
2155,D6801,Female,Greater London,0,1,0,9.0,nan,1,6,Churn=No
2156,D7371,Female,Greater London,1,0,0,1.0,$35438,4,No reply,Y$e$s$$
2157,H2781,Male,West Yorkshire,1,1,0,9.0,nan,1,2,Churn=No
2158,B3371,Male,Greater Manchester,1,1,0,12.0,nan,4,6,Churn=No
2159,E5320,Male,North Yorkshire,1,1,1,6.0,nan,2,6,Churn=No
2160,H9892,Female,Kent,1,1,0,11.0,nan,3,8,Churn=No
2161,J1487,Female,Essex,1,0,0,1.0,nan,4,4,Churn=Yes
2162,I5520,Female,West Midlands,0,Unknown,1,9.0,nan,2,No reply,Churn=No
2163,A4622,Female,Kent,1,1,0,12.0,nan,4,4,Churn=No
2164,A7282,Female,Hampshire,0,1,0,18.0,nan,2,1,Churn=No
2165,H5114,Male,Greater London,1,Unknown,0,2.0,nan,3,4,Churn=No
2166,I9661,Female,Devon,1,1,0,12.0,nan,4,No reply,Churn=No
2167,F6665,Female,Greater London,1,Unknown,0,17.0,nan,2,7,Churn=No
2168,E2790,Male,Essex,1,Unknown,0,13.0,nan,2,No reply,Churn=No
2169,F9624,Male,West Yorkshire,1,0,1,3.0,nan,3,6,Churn=Yes
2170,I4237,Female,West Midlands,0,Unknown,1,7.0,nan,2,5,Churn=Yes
2171,C4756,Female,North Yorkshire,1,1,0,1.0,nan,3,6,Churn=No
2172,C8194,Female,West Yorkshire,0,1,0,19.0,nan,1,8,Churn=No
2173,K2826,Female,Devon,1,Unknown,0,7.0,nan,4,6,Churn=No
2174,J7749,Female,Devon,0,1,0,3.0,nan,2,6,Churn=No
2175,C1517,Male,Greater Manchester,1,Unknown,0,18.0,nan,4,4,Churn=No
2176,A8380,Female,Merseyside,0,1,0,16.0,nan,2,4,Churn=No
2177,I4838,Male,West Yorkshire,0,Unknown,0,-1.0,nan,1,1,Churn=Yes
2178,C3936,Female,Greater London,1,1,0,21.0,nan,4,8,Churn=No
2179,G9864,Male,Greater London,1,0,0,2.0,nan,4,1,Churn=Yes
2180,G2650,Male,Greater London,0,1,0,1.0,nan,1,3,Churn=Yes
2181,K4913,Female,Surrey,0,1,1,14.0,nan,2,No reply,Churn=No
2182,J3401,Female,Greater London,0,1,0,13.0,nan,1,3,Churn=No
2183,I4749,Female,Lancashire,1,1,0,6.0,nan,2,4,Churn=No
2184,A2688,Male,Greater Manchester,1,Unknown,0,1.0,nan,1,6,Churn=No
2185,C2376,Male,South Yorkshire,0,0,0,1.0,nan,1,3,Churn=Yes
2186,B9073,Female,North Yorkshire,1,1,0,1.0,nan,4,No reply,Churn=No
2187,K3741,Male,West Midlands,1,1,1,9.0,nan,4,4,Churn=No
2188,J6287,Male,Greater Manchester,1,Unknown,0,14.0,nan,4,3,Churn=No
2189,B6556,Male,Merseyside,0,0,0,0.0,nan,1,2,Churn=Yes
2190,K4662,Female,Greater Manchester,1,1,0,12.0,nan,2,7,Churn=No
2191,F1374,Male,Hertfordshire,1,Unknown,0,22.0,nan,1,4,Churn=No
2192,I9208,Male,Hampshire,1,Unknown,1,12.0,nan,2,3,Churn=No
2193,E5355,Male,West Yorkshire,1,Unknown,1,20.0,nan,4,3,Churn=Yes
2194,D1235,Female,Merseyside,1,1,0,19.0,nan,3,6,Churn=No
2195,D2489,Female,Greater London,0,1,0,17.0,nan,4,3,Churn=No
2196,K5433,Female,West Midlands,0,0,1,1.0,nan,2,1,Churn=No
2197,B6237,Female,Lancashire,0,0,0,0.0,nan,1,2,Churn=Yes
2198,I2164,Female,West Midlands,0,Unknown,0,2.0,nan,1,6,Churn=Yes
2199,E2078,Male,North Yorkshire,1,Unknown,0,20.0,nan,3,5,Churn=No
2200,F5822,Female,Greater London,1,Unknown,0,14.0,nan,4,6,Churn=No
2201,I9170,Male,North Yorkshire,1,1,0,7.0,nan,4,1,Churn=No
2202,E9715,Male,Greater London,0,1,0,7.0,nan,1,2,Churn=No
2203,G4760,Male,Merseyside,1,1,0,20.0,nan,3,5,Churn=No
2204,J8372,Female,West Midlands,0,Unknown,0,0.0,nan,2,No reply,Churn=Yes
2205,A8706,Male,West Yorkshire,0,0,1,6.0,nan,2,4,Churn=No
2206,F2695,Female,Hampshire,0,1,1,9.0,nan,2,6,Churn=No
2207,C8586,Female,South Yorkshire,0,Unknown,0,20.0,nan,1,3,Churn=No
2208,B4571,Male,North Yorkshire,1,Unknown,0,12.0,nan,4,7,Churn=No
2209,H4732,Male,North Yorkshire,0,Unknown,0,20.0,nan,1,7,Churn=No
2210,B7481,Female,Greater London,1,1,0,18.0,nan,4,3,Churn=No
2211,F4153,Female,Hertfordshire,0,1,0,26.0,nan,1,7,Churn=No
2212,E2393,Female,Merseyside,1,0,0,8.0,nan,1,No reply,Churn=No
2213,G7293,Male,West Yorkshire,1,1,0,15.0,nan,4,4,Churn=No
2214,A5545,Female,Greater London,0,1,0,-3.872983346207417,nan,2,No reply,Churn=No
2215,J6680,Female,South Yorkshire,0,Unknown,0,17.0,nan,4,6,Churn=No
2216,A7661,Female,Kent,1,1,0,8.0,nan,1,6,Churn=No
2217,I4785,Female,Greater London,1,1,0,1.0,nan,4,5,Churn=Yes
2218,A1944,Female,Greater London,1,1,0,16.0,nan,4,8,Churn=No
2219,D3541,Male,West Yorkshire,1,1,0,19.0,nan,3,7,Churn=No
2220,D4981,Female,Greater London,1,1,0,21.0,nan,4,9,Churn=No
2221,K3493,Female,Hertfordshire,1,Unknown,1,5.0,nan,2,2,Churn=Yes
2222,C9207,Male,Greater London,1,1,1,9.0,nan,3,1,Churn=Yes
2223,D2956,Female,North Yorkshire,0,Unknown,0,1.0,nan,1,1,Churn=Yes
2224,H1679,Female,Greater Manchester,1,Unknown,0,13.0,nan,4,6,Churn=No
2225,G9429,Male,Surrey,0,1,0,9.0,nan,3,6,Churn=No
2226,J2122,Female,West Yorkshire,1,1,0,7.0,nan,4,8,Churn=No
2227,C2823,Female,Greater Manchester,1,0,1,14.0,nan,2,6,Churn=Yes
2228,F6124,Male,West Midlands,1,1,1,10.0,nan,2,5,Churn=No
2229,A6574,Male,Greater London,0,1,0,5.0,nan,4,8,Churn=No
2230,A4076,Female,West Midlands,1,1,0,10.0,nan,4,5,Churn=No
2231,J6277,Female,Greater London,0,0,0,10.0,nan,2,1,Churn=Yes
2232,F2307,Female,Greater London,0,0,0,11.0,nan,1,1,Churn=Yes
2233,F8248,Female,West Yorkshire,1,Unknown,1,14.0,nan,2,3,Churn=Yes
2234,D2332,Male,Essex,1,Unknown,1,15.0,nan,2,7,Churn=No
2235,C1465,Male,Kent,1,1,0,21.0,nan,4,4,Churn=No
2236,K1344,Male,Greater London,1,Unknown,0,14.0,nan,4,9,Churn=No
2237,H8100,Female,Greater London,0,1,0,7.0,nan,3,5,Churn=No
2238,D7509,Male,Hertfordshire,1,1,0,12.0,nan,3,7,Churn=No
2239,K4291,Male,Greater London,1,1,0,7.0,nan,2,5,Churn=No
2240,J2202,Male,Greater London,1,Unknown,0,15.0,nan,4,1,Churn=No
2241,H3792,Female,Kent,0,0,1,19.0,nan,2,3,Churn=Yes
2242,A7776,Male,Greater London,1,Unknown,0,11.0,nan,4,6,Churn=No
2243,I4131,Female,Hertfordshire,1,1,0,9.0,nan,3,3,Churn=No
2244,K8396,Female,Devon,0,1,1,9.0,nan,2,6,Churn=Yes
2245,D6334,Female,Surrey,1,Unknown,0,9.0,nan,4,3,Churn=No
2246,D6276,Male,Devon,1,Unknown,0,10.0,nan,4,5,Churn=No
2247,D1239,Female,Greater London,1,1,0,8.0,nan,3,6,Churn=No
2248,B2484,Male,Greater London,0,1,0,14.0,nan,2,4,Churn=No
2249,G6996,Male,Greater London,1,0,0,2.0,nan,3,No reply,Churn=Yes
2250,G2447,Male,Merseyside,1,1,0,3.0,nan,3,No reply,Churn=No
2251,K2391,Female,Greater Manchester,1,0,0,12.0,nan,4,4,Churn=No
2252,B6747,Female,South Yorkshire,1,0,0,6.0,nan,4,0,Churn=Yes
2253,K5789,Male,West Yorkshire,0,Unknown,1,4.0,nan,1,2,Churn=Yes
2254,B4099,Male,Greater London,0,0,0,0.0,nan,1,4,Churn=Yes
2255,E6757,Male,Greater London,1,0,0,6.0,nan,3,7,Churn=No
2256,C1510,Male,Hertfordshire,1,1,0,13.0,$43611,1,6,
2257,E6077,Female,Devon,0,Unknown,0,8.0,nan,2,8,Churn=No
2258,G7555,Male,Greater London,1,Unknown,0,13.0,nan,1,10,Churn=No
2259,A6708,Male,Greater London,0,0,0,0.0,nan,4,0,Churn=Yes
2260,B4008,Male,North Yorkshire,0,Unknown,1,1.0,nan,2,4,Churn=No
2261,K3578,Male,South Yorkshire,1,0,0,1.0,nan,2,1,Churn=Yes
2262,H6997,Female,Greater London,1,0,0,2.0,nan,4,1,Churn=Yes
2263,A9632,Male,Lancashire,0,Unknown,0,9.0,nan,1,6,Churn=No
2264,E8427,Male,South Yorkshire,1,Unknown,0,-1.4142135623730951,nan,3,0,Churn=Yes
2265,J2048,Male,Lancashire,0,Unknown,0,8.0,nan,1,5,Churn=No
2266,G2279,Male,Merseyside,1,1,0,22.0,nan,4,9,Churn=No
2267,F5988,Male,Greater London,0,0,0,12.0,nan,1,7,Churn=No
2268,A3915,Male,Greater London,0,1,0,0.0,nan,1,5,Churn=No
2269,C3941,Female,Greater Manchester,0,1,0,2.0,nan,1,1,Churn=Yes
2270,J6768,Male,Greater Manchester,0,Unknown,0,13.0,nan,2,No reply,Churn=No
2271,C5713,Male,Greater London,1,Unknown,0,16.0,nan,3,7,Churn=No
2272,K9448,Male,Greater Manchester,1,0,1,8.0,nan,2,1,Churn=Yes
2273,B5070,Male,Greater London,0,Unknown,0,11.0,nan,1,6,Churn=No
2274,I3117,Male,Greater London,0,1,0,12.0,nan,2,7,Churn=No
2275,J2604,Female,Essex,1,0,0,8.0,nan,4,1,Churn=Yes
2276,B6581,Male,West Midlands,1,Unknown,0,28.0,nan,4,8,Churn=No
2277,G1434,Female,Hertfordshire,1,Unknown,0,7.0,nan,4,9,Churn=No
2278,B6784,Female,Greater London,1,1,0,18.0,nan,1,2,Churn=No
2279,F9841,Female,Lancashire,1,Unknown,0,18.0,nan,4,5,Churn=No
2280,E7118,Female,Greater London,0,0,0,14.0,nan,3,1,Churn=Yes
2281,J8411,Female,Greater London,0,Unknown,0,7.0,nan,2,7,Churn=Yes
2282,J4079,Female,Greater London,1,0,0,14.0,nan,3,7,Churn=No
2283,F7486,Female,Greater London,1,1,0,18.0,nan,2,6,Churn=No
2284,J3140,Male,Greater Manchester,0,0,1,22.0,nan,2,1,Churn=No
2285,F6540,Female,Greater London,0,Unknown,0,9.0,nan,1,3,Churn=No
2286,D2213,Female,Essex,1,1,0,12.0,nan,4,3,Churn=No
2287,E1803,Female,Devon,0,Unknown,0,12.0,nan,2,1,Churn=Yes
2288,E3799,Female,Hampshire,1,Unknown,0,6.0,nan,1,3,Churn=No
2289,D6005,Male,West Midlands,0,1,0,14.0,nan,1,6,Churn=No
2290,B7953,Female,Greater London,1,Unknown,1,2.0,nan,2,3,Churn=Yes
2291,F4641,Male,South Yorkshire,0,Unknown,0,0.0,nan,1,1,Churn=Yes
2292,I3161,Female,Greater London,0,1,0,9.0,nan,2,4,Churn=No
2293,I4428,Male,Greater London,1,1,0,17.0,nan,1,8,Churn=No
2294,G9220,Male,West Midlands,1,1,0,5.0,nan,3,7,Churn=No
2295,K1717,Male,Devon,0,0,0,1.0,nan,2,4,Churn=Yes
2296,F6936,Female,Lancashire,0,0,0,20.0,nan,1,0,Churn=Yes
2297,J9195,Female,Greater Manchester,1,1,0,15.0,nan,4,6,Churn=No
2298,F1637,Male,South Yorkshire,1,Unknown,1,4.0,nan,2,3,Churn=Yes
2299,B9384,Male,Greater London,1,1,0,6.0,nan,4,7,Churn=No
2300,I3952,Female,Devon,1,1,0,9.0,nan,4,5,Churn=No
2301,A6395,Male,Greater London,1,1,0,6.0,nan,4,5,Churn=No
2302,F6754,Female,Merseyside,1,1,0,18.0,nan,3,8,Churn=No
2303,G2953,Male,Kent,0,Unknown,0,14.0,nan,1,8,Churn=No
2304,F9408,Female,Greater London,0,Unknown,0,15.0,nan,2,4,Churn=No
2305,J5222,Male,Greater London,1,Unknown,0,8.0,nan,1,6,Churn=No
2306,A6864,Male,Merseyside,1,0,0,5.0,nan,1,6,Churn=No
2307,C6640,Female,Greater Manchester,1,Unknown,1,14.0,nan,2,1,Churn=Yes
2308,I5005,Female,Greater London,0,1,0,9.0,nan,1,4,Churn=No
2309,F7525,Female,West Yorkshire,1,1,0,10.0,nan,4,6,Churn=No
2310,G7648,Male,Lancashire,1,0,0,0.0,nan,1,1,Churn=Yes
2311,A4671,Male,Hampshire,1,1,0,8.0,nan,4,5,Churn=No
2312,J8053,Female,Greater London,1,0,0,0.0,nan,2,0,Churn=Yes
2313,C6502,Female,Kent,1,1,0,7.0,nan,4,7,Churn=No
2314,J6285,Male,Hampshire,1,1,0,6.0,nan,2,5,Churn=No
2315,K2785,Female,Greater Manchester,1,1,0,19.0,nan,3,7,Churn=No
2316,I1396,Female,Greater London,0,0,1,2.0,nan,2,7,Churn=No
2317,C4571,Female,West Yorkshire,0,1,0,14.0,nan,1,9,Churn=No
2318,G6111,Female,Essex,0,1,0,6.0,nan,2,7,Churn=No
2319,I5279,Female,Greater Manchester,1,1,0,5.0,nan,4,7,Churn=No
2320,C2909,Male,Kent,0,0,1,10.0,nan,2,4,Churn=No
2321,D8295,Male,Merseyside,1,1,0,9.0,nan,3,7,Churn=No
2322,A5463,Female,Devon,1,1,0,8.0,nan,4,5,Churn=No
2323,E4620,Female,Greater London,1,Unknown,0,11.0,nan,2,7,Churn=No
2324,G9368,Female,Hertfordshire,1,Unknown,0,15.0,nan,3,6,Churn=No
2325,H2306,Female,Greater London,1,1,0,12.0,nan,3,7,Churn=No
2326,J1110,Female,Kent,1,0,0,10.0,nan,3,No reply,Churn=No
2327,F2360,Male,Hampshire,1,1,0,14.0,nan,4,6,Churn=No
2328,D8596,Male,Greater London,1,0,0,18.0,nan,4,8,Churn=No
2329,K7410,Male,West Yorkshire,0,0,0,-1.0,nan,4,2,Churn=Yes
2330,F1147,Male,Greater London,0,0,1,0.0,nan,2,4,Churn=Yes
2331,B2957,Male,South Yorkshire,1,1,0,13.0,nan,3,2,Churn=No
2332,A1840,Male,Lancashire,1,Unknown,0,7.0,nan,4,4,Churn=No
2333,I9611,Female,West Midlands,1,Unknown,0,15.0,nan,1,6,Churn=No
2334,C9272,Male,Hampshire,0,Unknown,0,8.0,nan,1,9,Churn=No
2335,E6982,Female,Devon,1,0,0,4.0,nan,1,5,Churn=Yes
2336,A2932,Male,Hampshire,0,1,0,19.0,nan,1,7,Churn=No
2337,I7018,Female,Hampshire,1,0,0,22.0,nan,1,5,Churn=No
2338,K2381,Male,West Midlands,1,0,0,8.0,nan,4,5,Churn=No
2339,E2490,Female,Essex,1,1,0,11.0,nan,1,7,Churn=No
2340,A9817,Male,Greater London,1,Unknown,0,6.0,nan,4,5,Churn=No
2341,F4367,Female,West Yorkshire,1,0,0,2.0,nan,3,0,Churn=Yes
2342,F6090,Female,Greater London,1,1,0,5.0,nan,3,7,Churn=No
2343,I1184,Male,North Yorkshire,0,0,0,1.0,nan,2,2,Churn=Yes
2344,H2470,Female,Surrey,0,1,0,1.0,nan,1,0,Churn=Yes
2345,F8065,Male,Essex,1,Unknown,0,10.0,nan,3,6,Churn=No
2346,I6654,Female,Kent,0,0,0,-2.23606797749979,nan,1,1,Churn=Yes
2347,H6244,Male,Greater London,0,0,1,4.0,nan,2,1,Churn=Yes
2348,D4745,Female,Merseyside,0,Unknown,0,0.0,nan,1,No reply,Churn=Yes
2349,C4367,Female,Essex,0,0,1,2.0,nan,2,5,Churn=No
2350,K2249,Female,Greater London,0,0,0,2.0,nan,2,No reply,Churn=Yes
2351,K4258,Female,Essex,1,Unknown,0,6.0,nan,4,4,Churn=Yes
2352,A1220,Male,Greater London,0,Unknown,0,14.0,nan,4,7,Churn=No
2353,E3194,Male,Merseyside,1,1,0,19.0,nan,2,8,Churn=No
2354,I6123,Female,Hampshire,1,1,0,9.0,nan,4,5,Churn=No
2355,B8231,Female,West Midlands,1,1,0,15.0,nan,4,8,Churn=No
2356,C1947,Male,Devon,1,1,0,13.0,nan,2,7,Churn=No
